Ore Name,ItemStack,Item ID,Display Name,Wildcard
springAdamantium,1xgt.metaitem.02@24319,gregtech:gt.metaitem.02,Adamantium Spring,false
springAdamantiumAlloy,1xgt.bwMetaGeneratedspring@10085,bartworks:gt.bwMetaGeneratedspring,Adamantium Alloy Spring,false
springAdemicSteel,1xgt.bwMetaGeneratedspring@96,bartworks:gt.bwMetaGeneratedspring,Ademic Steel Spring,false
springAlduorite,1xgt.metaitem.02@24485,gregtech:gt.metaitem.02,Alduorite Spring,false
springAluminium,1xgt.metaitem.02@24019,gregtech:gt.metaitem.02,Aluminium Spring,false
springAlumite,1xgt.metaitem.02@24400,gregtech:gt.metaitem.02,Alumite Spring,false
springAmericium,1xgt.metaitem.02@24103,gregtech:gt.metaitem.02,Americium Spring,false
springAnnealedCopper,1xgt.metaitem.02@24345,gregtech:gt.metaitem.02,Annealed Copper Spring,false
springAntimony,1xgt.metaitem.02@24058,gregtech:gt.metaitem.02,Antimony Spring,false
springAnyBronze,1xgt.metaitem.02@24300,gregtech:gt.metaitem.02,Bronze Spring,false
springAnyCopper,1xgt.metaitem.02@24035,gregtech:gt.metaitem.02,Copper Spring,false
springAnyCopper,1xgt.metaitem.02@24345,gregtech:gt.metaitem.02,Annealed Copper Spring,false
springAnyIron,1xgt.metaitem.02@24032,gregtech:gt.metaitem.02,Iron Spring,false
springAnyIron,1xgt.metaitem.02@24304,gregtech:gt.metaitem.02,Wrought Iron Spring,false
springAnyIron,1xgt.metaitem.02@24307,gregtech:gt.metaitem.02,Pig Iron Spring,false
springAnyRubber,1xgt.metaitem.02@24471,gregtech:gt.metaitem.02,Silicone Rubber Spring,false
springAnyRubber,1xgt.metaitem.02@24635,gregtech:gt.metaitem.02,Styrene-Butadiene Rubber Spring,false
springAnyRubber,1xgt.metaitem.02@24880,gregtech:gt.metaitem.02,Rubber Spring,false
springAnySyntheticRubber,1xgt.metaitem.02@24471,gregtech:gt.metaitem.02,Silicone Rubber Spring,false
springAnySyntheticRubber,1xgt.metaitem.02@24635,gregtech:gt.metaitem.02,Styrene-Butadiene Rubber Spring,false
springArdite,1xgt.metaitem.02@24382,gregtech:gt.metaitem.02,Ardite Spring,false
springArsenic,1xgt.metaitem.02@24039,gregtech:gt.metaitem.02,Arsenic Spring,false
springArtherium-Sn,1xgt.bwMetaGeneratedspring@10102,bartworks:gt.bwMetaGeneratedspring,Artherium-Sn Spring,false
springAstralSilver,1xgt.metaitem.02@24333,gregtech:gt.metaitem.02,Astral Silver Spring,false
springAtomicSeparationCatalyst,1xgt.bwMetaGeneratedspring@10022,bartworks:gt.bwMetaGeneratedspring,Atomic Separation Catalyst Spring,false
springBarium,1xgt.metaitem.02@24063,gregtech:gt.metaitem.02,Barium Spring,false
springBatteryAlloy,1xgt.metaitem.02@24315,gregtech:gt.metaitem.02,Battery Alloy Spring,false
springBedrockium,1xgt.metaitem.02@24395,gregtech:gt.metaitem.02,Bedrockium Spring,false
springBeryllium,1xgt.metaitem.02@24008,gregtech:gt.metaitem.02,Beryllium Spring,false
springBismuth,1xgt.metaitem.02@24090,gregtech:gt.metaitem.02,Bismuth Spring,false
springBismuthBronze,1xgt.metaitem.02@24353,gregtech:gt.metaitem.02,Bismuth Bronze Spring,false
springBlackBronze,1xgt.metaitem.02@24352,gregtech:gt.metaitem.02,Black Bronze Spring,false
springBlackDwarfMatter,1xgt.metaitem.02@24586,gregtech:gt.metaitem.02,Black Dwarf Matter Spring,false
springBlackPlutonium,1xgt.metaitem.02@24388,gregtech:gt.metaitem.02,Black Plutonium Spring,false
springBlackSteel,1xgt.metaitem.02@24334,gregtech:gt.metaitem.02,Black Steel Spring,false
springBloodInfusedIron,1xgt.metaitem.02@24977,gregtech:gt.metaitem.02,Blood Infused Iron Spring,false
springBlueAlloy,1xgt.metaitem.02@24309,gregtech:gt.metaitem.02,Blue Alloy Spring,false
springBlueSteel,1xgt.metaitem.02@24349,gregtech:gt.metaitem.02,Blue Steel Spring,false
springBrass,1xgt.metaitem.02@24301,gregtech:gt.metaitem.02,Brass Spring,false
springBronze,1xgt.metaitem.02@24300,gregtech:gt.metaitem.02,Bronze Spring,false
springCaesium,1xgt.metaitem.02@24062,gregtech:gt.metaitem.02,Caesium Spring,false
springCallistoIce,1xgt.metaitem.02@24389,gregtech:gt.metaitem.02,Callisto Ice Spring,false
springCarbon,1xgt.metaitem.02@24010,gregtech:gt.metaitem.02,Carbon Spring,false
springCelestialTungsten,1xitem.itemSpringCelestialTungsten@0,miscutils:itemSpringCelestialTungsten,Celestial Tungsten Spring,false
springCerium,1xgt.metaitem.02@24065,gregtech:gt.metaitem.02,Cerium Spring,false
springCeruclase,1xgt.metaitem.02@24952,gregtech:gt.metaitem.02,Ceruclase Spring,false
springChrome,1xgt.metaitem.02@24030,gregtech:gt.metaitem.02,Chrome Spring,false
springChromiumDioxide,1xgt.metaitem.02@24361,gregtech:gt.metaitem.02,Chromium Dioxide Spring,false
springChrysotile,1xgt.metaitem.02@24912,gregtech:gt.metaitem.02,Chrysotile Spring,false
springCobalt,1xgt.metaitem.02@24033,gregtech:gt.metaitem.02,Cobalt Spring,false
springCobaltBrass,1xgt.metaitem.02@24343,gregtech:gt.metaitem.02,Cobalt Brass Spring,false
springConductiveIron,1xgt.metaitem.02@24369,gregtech:gt.metaitem.02,Conductive Iron Spring,false
springCopper,1xgt.metaitem.02@24035,gregtech:gt.metaitem.02,Copper Spring,false
springCosmicNeutronium,1xgt.metaitem.02@24982,gregtech:gt.metaitem.02,Cosmic Neutronium Spring,false
springCrudeSteel,1xgt.metaitem.02@24402,gregtech:gt.metaitem.02,Clay Compound Spring,false
springCrystallineAlloy,1xgt.metaitem.02@24403,gregtech:gt.metaitem.02,Crystalline Alloy Spring,false
springCrystallinePinkSlime,1xgt.metaitem.02@24406,gregtech:gt.metaitem.02,Crystalline Pink Slime Spring,false
springCupronickel,1xgt.metaitem.02@24310,gregtech:gt.metaitem.02,Cupronickel Spring,false
springDalisenite,1xgt.bwMetaGeneratedspring@10104,bartworks:gt.bwMetaGeneratedspring,Dalisenite Spring,false
springDamascusSteel,1xgt.metaitem.02@24335,gregtech:gt.metaitem.02,Damascus Steel Spring,false
springDarkIron,1xgt.metaitem.02@24342,gregtech:gt.metaitem.02,Dark Iron Spring,false
springDarkSteel,1xgt.metaitem.02@24364,gregtech:gt.metaitem.02,Dark Steel Spring,false
springDeepIron,1xgt.metaitem.02@24829,gregtech:gt.metaitem.02,Deep Iron Spring,false
springDesh,1xgt.metaitem.02@24884,gregtech:gt.metaitem.02,Desh Spring,false
springDraconium,1xgt.metaitem.02@24975,gregtech:gt.metaitem.02,Draconium Spring,false
springDraconiumAwakened,1xgt.metaitem.02@24976,gregtech:gt.metaitem.02,Awakened Draconium Spring,false
springDuralumin,1xgt.metaitem.02@24392,gregtech:gt.metaitem.02,Duralumin Spring,false
springDuranium,1xgt.metaitem.02@24328,gregtech:gt.metaitem.02,Duranium Spring,false
springDysprosium,1xgt.metaitem.02@24073,gregtech:gt.metaitem.02,Dysprosium Spring,false
springEglinSteel,1xitem.itemSpringEglinSteel@0,miscutils:itemSpringEglinSteel,Eglin Steel Spring,false
springElectricalSteel,1xgt.metaitem.02@24365,gregtech:gt.metaitem.02,Electrical Steel Spring,false
springElectrum,1xgt.metaitem.02@24303,gregtech:gt.metaitem.02,Electrum Spring,false
springElectrumFlux,1xgt.metaitem.02@24320,gregtech:gt.metaitem.02,Fluxed Electrum Spring,false
springElvenElementium,1xgt.metaitem.02@24203,gregtech:gt.metaitem.02,Elven Elementium Spring,false
springEndSteel,1xgt.metaitem.02@24401,gregtech:gt.metaitem.02,End Steel Spring,false
springEnderium,1xgt.metaitem.02@24321,gregtech:gt.metaitem.02,Enderium Spring,false
springEnderiumBase,1xgt.metaitem.02@24380,gregtech:gt.metaitem.02,Enderium Base Spring,false
springEnergeticAlloy,1xgt.metaitem.02@24366,gregtech:gt.metaitem.02,Energetic Alloy Spring,false
springEnergeticSilver,1xgt.metaitem.02@24407,gregtech:gt.metaitem.02,Energetic Silver Spring,false
springEnhancedGalgadorian,1xgt.metaitem.02@24385,gregtech:gt.metaitem.02,Enhanced Galgadorian Spring,false
springEnrichedHolmium,1xgt.metaitem.02@24582,gregtech:gt.metaitem.02,Enriched Holmium Spring,false
springEnrichedNaquadahAlloy,1xgt.bwMetaGeneratedspring@10110,bartworks:gt.bwMetaGeneratedspring,Enriched Naquadah Alloy Spring,false
springEpoxid,1xgt.metaitem.02@24470,gregtech:gt.metaitem.02,Epoxid Spring,false
springEpoxidFiberReinforced,1xgt.metaitem.02@24610,gregtech:gt.metaitem.02,Fiber-Reinforced Epoxy Resin Spring,false
springErbium,1xgt.metaitem.02@24075,gregtech:gt.metaitem.02,Erbium Spring,false
springEternity,1xgt.metaitem.02@24141,gregtech:gt.metaitem.02,Eternity Spring,false
springEuropium,1xgt.metaitem.02@24070,gregtech:gt.metaitem.02,Europium Spring,false
springExtremelyUnstableNaquadah,1xgt.bwMetaGeneratedspring@10024,bartworks:gt.bwMetaGeneratedspring,Extremely Unstable Naquadah Spring,false
springFierySteel,1xgt.metaitem.02@24346,gregtech:gt.metaitem.02,Fiery Steel Spring,false
springFlerovium_GT5U,1xgt.metaitem.02@24984,gregtech:gt.metaitem.02,Flerovium Spring,false
springForce,1xgt.metaitem.02@24521,gregtech:gt.metaitem.02,Force Spring,false
springGadolinium,1xgt.metaitem.02@24071,gregtech:gt.metaitem.02,Gadolinium Spring,false
springGaiaSpirit,1xgt.metaitem.02@24205,gregtech:gt.metaitem.02,Gaia Spirit Spring,false
springGalgadorian,1xgt.metaitem.02@24384,gregtech:gt.metaitem.02,Galgadorian Spring,false
springGallium,1xgt.metaitem.02@24037,gregtech:gt.metaitem.02,Gallium Spring,false
springGalliumArsenide,1xgt.metaitem.02@24980,gregtech:gt.metaitem.02,Gallium Arsenide Spring,false
springGold,1xgt.metaitem.02@24086,gregtech:gt.metaitem.02,Gold Spring,false
springHSSE,1xgt.metaitem.02@24373,gregtech:gt.metaitem.02,HSS-E Spring,false
springHSSG,1xgt.metaitem.02@24372,gregtech:gt.metaitem.02,HSS-G Spring,false
springHSSS,1xgt.metaitem.02@24374,gregtech:gt.metaitem.02,HSS-S Spring,false
springHeeEndium,1xgt.metaitem.02@24770,gregtech:gt.metaitem.02,Endium Spring,false
springHighDurabilityCompoundSteel,1xgt.bwMetaGeneratedspring@92,bartworks:gt.bwMetaGeneratedspring,High Durability Compound Steel Spring,false
springHikarium,1xgt.bwMetaGeneratedspring@10105,bartworks:gt.bwMetaGeneratedspring,Hikarium Spring,false
springHolmium,1xgt.metaitem.02@24074,gregtech:gt.metaitem.02,Holmium Spring,false
springIchorium,1xgt.metaitem.02@24978,gregtech:gt.metaitem.02,Ichorium Spring,false
springIncoloy-903,1xgt.bwMetaGeneratedspring@10084,bartworks:gt.bwMetaGeneratedspring,Incoloy-903 Spring,false
springIndium,1xgt.metaitem.02@24056,gregtech:gt.metaitem.02,Indium Spring,false
springIndiumGalliumPhosphide,1xgt.metaitem.02@24981,gregtech:gt.metaitem.02,Indium Gallium Phosphide Spring,false
springInfinity,1xgt.metaitem.02@24397,gregtech:gt.metaitem.02,Infinity Spring,false
springInfinityCatalyst,1xgt.metaitem.02@24394,gregtech:gt.metaitem.02,Infinity Catalyst Spring,false
springInfusedGold,1xgt.metaitem.02@24323,gregtech:gt.metaitem.02,Infused Gold Spring,false
springInvar,1xgt.metaitem.02@24302,gregtech:gt.metaitem.02,Invar Spring,false
springIridium,1xgt.metaitem.02@24084,gregtech:gt.metaitem.02,Iridium Spring,false
springIron,1xgt.metaitem.02@24032,gregtech:gt.metaitem.02,Iron Spring,false
springIronMagnetic,1xgt.metaitem.02@24354,gregtech:gt.metaitem.02,Magnetic Iron Spring,false
springIronWood,1xgt.metaitem.02@24338,gregtech:gt.metaitem.02,Ironwood Spring,false
springKanthal,1xgt.metaitem.02@24312,gregtech:gt.metaitem.02,Kanthal Spring,false
springKevlar,1xgt.metaitem.02@24765,gregtech:gt.metaitem.02,Kevlar Spring,false
springKnightmetal,1xgt.metaitem.02@24362,gregtech:gt.metaitem.02,Knightmetal Spring,false
springLanthanum,1xgt.metaitem.02@24064,gregtech:gt.metaitem.02,Lanthanum Spring,false
springLead,1xgt.metaitem.02@24089,gregtech:gt.metaitem.02,Lead Spring,false
springLedox,1xgt.metaitem.02@24390,gregtech:gt.metaitem.02,Ledox Spring,false
springLithium,1xgt.metaitem.02@24006,gregtech:gt.metaitem.02,Lithium Spring,false
springLongasssuperconductornameforuhvwire,1xgt.metaitem.02@24985,gregtech:gt.metaitem.02,Superconductor Base UHV Spring,false
springLongasssuperconductornameforuvwire,1xgt.metaitem.02@24986,gregtech:gt.metaitem.02,Superconductor Base UV Spring,false
springLumiium,1xgt.bwMetaGeneratedspring@10101,bartworks:gt.bwMetaGeneratedspring,Lumiium Spring,false
springLutetium,1xgt.metaitem.02@24078,gregtech:gt.metaitem.02,Lutetium Spring,false
springMAR-Ce-M200Steel,1xgt.bwMetaGeneratedspring@10097,bartworks:gt.bwMetaGeneratedspring,MAR-Ce-M200 Steel Spring,false
springMAR-M200Steel,1xgt.bwMetaGeneratedspring@10096,bartworks:gt.bwMetaGeneratedspring,MAR-M200 Steel Spring,false
springMagnalium,1xgt.metaitem.02@24313,gregtech:gt.metaitem.02,Magnalium Spring,false
springMagnesium,1xgt.metaitem.02@24018,gregtech:gt.metaitem.02,Magnesium Spring,false
springMagnetohydrodynamicallyConstrainedStarMatter,1xgt.metaitem.02@24583,gregtech:gt.metaitem.02,Magnetohydrodynamically Constrained Star Matter Spring,false
springManasteel,1xgt.metaitem.02@24201,gregtech:gt.metaitem.02,Manasteel Spring,false
springManganese,1xgt.metaitem.02@24031,gregtech:gt.metaitem.02,Manganese Spring,false
springManyullyn,1xgt.metaitem.02@24386,gregtech:gt.metaitem.02,Manyullyn Spring,false
springMelodicAlloy,1xgt.metaitem.02@24404,gregtech:gt.metaitem.02,Melodic Alloy Spring,false
springMetastableOganesson,1xgt.bwMetaGeneratedspring@10111,bartworks:gt.bwMetaGeneratedspring,Metastable Oganesson Spring,false
springMeteoricIron,1xgt.metaitem.02@24340,gregtech:gt.metaitem.02,Meteoric Iron Spring,false
springMeteoricSteel,1xgt.metaitem.02@24341,gregtech:gt.metaitem.02,Meteoric Steel Spring,false
springMithril,1xgt.metaitem.02@24331,gregtech:gt.metaitem.02,Mithril Spring,false
springMolybdenum,1xgt.metaitem.02@24048,gregtech:gt.metaitem.02,Molybdenum Spring,false
springMysteriousCrystal,1xgt.metaitem.02@24398,gregtech:gt.metaitem.02,Mysterious Crystal Spring,false
springMytryl,1xgt.metaitem.02@24387,gregtech:gt.metaitem.02,Mytryl Spring,false
springNaquadah,1xgt.metaitem.02@24324,gregtech:gt.metaitem.02,Naquadah Spring,false
springNaquadahAlloy,1xgt.metaitem.02@24325,gregtech:gt.metaitem.02,Naquadah Alloy Spring,false
springNaquadahEnriched,1xgt.metaitem.02@24326,gregtech:gt.metaitem.02,Enriched Naquadah Spring,false
springNaquadria,1xgt.metaitem.02@24327,gregtech:gt.metaitem.02,Naquadria Spring,false
springNeodymium,1xgt.metaitem.02@24067,gregtech:gt.metaitem.02,Neodymium Spring,false
springNeodymiumMagnetic,1xgt.metaitem.02@24356,gregtech:gt.metaitem.02,Magnetic Neodymium Spring,false
springNeutronium,1xgt.metaitem.02@24129,gregtech:gt.metaitem.02,Neutronium Spring,false
springNichrome,1xgt.metaitem.02@24311,gregtech:gt.metaitem.02,Nichrome Spring,false
springNickel,1xgt.metaitem.02@24034,gregtech:gt.metaitem.02,Nickel Spring,false
springNickelAluminide,1xgt.metaitem.02@24772,gregtech:gt.metaitem.02,Nickel Aluminide Spring,false
springNickelZincFerrite,1xgt.metaitem.02@24613,gregtech:gt.metaitem.02,Nickel-Zinc Ferrite Spring,false
springNiobium,1xgt.metaitem.02@24047,gregtech:gt.metaitem.02,Niobium Spring,false
springNiobiumNitride,1xgt.metaitem.02@24359,gregtech:gt.metaitem.02,Niobium Nitride Spring,false
springNiobiumTitanium,1xgt.metaitem.02@24360,gregtech:gt.metaitem.02,Niobium-Titanium Spring,false
springNitinol60,1xitem.itemSpringNitinol60@0,miscutils:itemSpringNitinol60,Nitinol 60 Spring,false
springOrichalcum,1xgt.metaitem.02@24966,gregtech:gt.metaitem.02,Orichalcum Spring,false
springOriharukon,1xgt.metaitem.02@24393,gregtech:gt.metaitem.02,Oriharukon Spring,false
springOsmiridium,1xgt.metaitem.02@24317,gregtech:gt.metaitem.02,Osmiridium Spring,false
springOsmium,1xgt.metaitem.02@24083,gregtech:gt.metaitem.02,Osmium Spring,false
springPalladium,1xgt.metaitem.02@24052,gregtech:gt.metaitem.02,Palladium Spring,false
springPentacadmiummagnesiumhexaoxid,1xgt.metaitem.02@24987,gregtech:gt.metaitem.02,Superconductor Base MV Spring,false
springPigIron,1xgt.metaitem.02@24307,gregtech:gt.metaitem.02,Pig Iron Spring,false
springPlastic,1xgt.metaitem.02@24874,gregtech:gt.metaitem.02,Polyethylene Spring,false
springPlatinum,1xgt.metaitem.02@24085,gregtech:gt.metaitem.02,Platinum Spring,false
springPlutonium,1xgt.metaitem.02@24100,gregtech:gt.metaitem.02,Plutonium 239 Spring,false
springPlutonium241,1xgt.metaitem.02@24101,gregtech:gt.metaitem.02,Plutonium 241 Spring,false
springPolybenzimidazole,1xgt.metaitem.02@24599,gregtech:gt.metaitem.02,Polybenzimidazole Spring,false
springPolycaprolactam,1xgt.metaitem.02@24472,gregtech:gt.metaitem.02,Polycaprolactam Spring,false
springPolyphenyleneSulfide,1xgt.metaitem.02@24631,gregtech:gt.metaitem.02,Polyphenylene Sulfide Spring,false
springPolystyrene,1xgt.metaitem.02@24636,gregtech:gt.metaitem.02,Polystyrene Spring,false
springPolytetrafluoroethylene,1xgt.metaitem.02@24473,gregtech:gt.metaitem.02,Polytetrafluoroethylene Spring,false
springPolyvinylChloride,1xgt.metaitem.02@24649,gregtech:gt.metaitem.02,Polyvinyl Chloride Spring,false
springPotassium,1xgt.metaitem.02@24025,gregtech:gt.metaitem.02,Potassium Spring,false
springPraseodymium,1xgt.metaitem.02@24066,gregtech:gt.metaitem.02,Praseodymium Spring,false
springPreciousMetalsAlloy,1xgt.bwMetaGeneratedspring@10109,bartworks:gt.bwMetaGeneratedspring,Precious Metals Alloy Spring,false
springPromethium,1xgt.metaitem.02@24068,gregtech:gt.metaitem.02,Promethium Spring,false
springPulsatingIron,1xgt.metaitem.02@24378,gregtech:gt.metaitem.02,Pulsating Iron Spring,false
springQuantium,1xgt.metaitem.02@24391,gregtech:gt.metaitem.02,Quantium Spring,false
springRadoxPoly,1xgt.metaitem.02@24979,gregtech:gt.metaitem.02,Radox Polymer Spring,false
springRealgar,1xgt.metaitem.02@24913,gregtech:gt.metaitem.02,Realgar Spring,false
springRedAlloy,1xgt.metaitem.02@24308,gregtech:gt.metaitem.02,Red Alloy Spring,false
springRedSteel,1xgt.metaitem.02@24348,gregtech:gt.metaitem.02,Red Steel Spring,false
springRedstoneAlloy,1xgt.metaitem.02@24381,gregtech:gt.metaitem.02,Redstone Alloy Spring,false
springReinforced,1xgt.metaitem.02@24383,gregtech:gt.metaitem.02,Reinforced Spring,false
springRhodium-PlatedPalladium,1xgt.bwMetaGeneratedspring@88,bartworks:gt.bwMetaGeneratedspring,Rhodium-Plated Palladium Spring,false
springRoseGold,1xgt.metaitem.02@24351,gregtech:gt.metaitem.02,Rose Gold Spring,false
springRubber,1xgt.metaitem.02@24880,gregtech:gt.metaitem.02,Rubber Spring,false
springRubidium,1xgt.metaitem.02@24043,gregtech:gt.metaitem.02,Rubidium Spring,false
springRubracium,1xgt.metaitem.02@24488,gregtech:gt.metaitem.02,Rubracium Spring,false
springRuridit,1xgt.bwMetaGeneratedspring@90,bartworks:gt.bwMetaGeneratedspring,Ruridit Spring,false
springSamarium,1xgt.metaitem.02@24069,gregtech:gt.metaitem.02,Samarium Spring,false
springSamariumMagnetic,1xgt.metaitem.02@24399,gregtech:gt.metaitem.02,Magnetic Samarium Spring,false
springScandium,1xgt.metaitem.02@24027,gregtech:gt.metaitem.02,Scandium Spring,false
springShadow,1xgt.metaitem.02@24368,gregtech:gt.metaitem.02,Shadow Metal Spring,false
springShadowIron,1xgt.metaitem.02@24336,gregtech:gt.metaitem.02,Shadow Iron Spring,false
springShadowSteel,1xgt.metaitem.02@24337,gregtech:gt.metaitem.02,Shadow Steel Spring,false
springShirabon,1xgt.bwMetaGeneratedspring@10112,bartworks:gt.bwMetaGeneratedspring,Shirabon Spring,false
springSignalium,1xgt.bwMetaGeneratedspring@10099,bartworks:gt.bwMetaGeneratedspring,Signalium Spring,false
springSilicon,1xgt.metaitem.02@24020,gregtech:gt.metaitem.02,Raw Silicon Spring,false
springSiliconSolarGrade,1xgt.metaitem.02@24856,gregtech:gt.metaitem.02,Silicon Solar Grade (Poly SI) Spring,false
springSilicone,1xgt.metaitem.02@24471,gregtech:gt.metaitem.02,Silicone Rubber Spring,false
springSilver,1xgt.metaitem.02@24054,gregtech:gt.metaitem.02,Silver Spring,false
springSmallAdamantium,1xgt.metaitem.02@23319,gregtech:gt.metaitem.02,Small Adamantium Spring,false
springSmallAdamantiumAlloy,1xgt.bwMetaGeneratedspringSmall@10085,bartworks:gt.bwMetaGeneratedspringSmall,Small Adamantium Alloy Spring,false
springSmallAdemicSteel,1xgt.bwMetaGeneratedspringSmall@96,bartworks:gt.bwMetaGeneratedspringSmall,Small Ademic Steel Spring,false
springSmallAlduorite,1xgt.metaitem.02@23485,gregtech:gt.metaitem.02,Small Alduorite Spring,false
springSmallAluminium,1xgt.metaitem.02@23019,gregtech:gt.metaitem.02,Small Aluminium Spring,false
springSmallAlumite,1xgt.metaitem.02@23400,gregtech:gt.metaitem.02,Small Alumite Spring,false
springSmallAmericium,1xgt.metaitem.02@23103,gregtech:gt.metaitem.02,Small Americium Spring,false
springSmallAnnealedCopper,1xgt.metaitem.02@23345,gregtech:gt.metaitem.02,Small Annealed Copper Spring,false
springSmallAntimony,1xgt.metaitem.02@23058,gregtech:gt.metaitem.02,Small Antimony Spring,false
springSmallAnyBronze,1xgt.metaitem.02@23300,gregtech:gt.metaitem.02,Small Bronze Spring,false
springSmallAnyCopper,1xgt.metaitem.02@23035,gregtech:gt.metaitem.02,Small Copper Spring,false
springSmallAnyCopper,1xgt.metaitem.02@23345,gregtech:gt.metaitem.02,Small Annealed Copper Spring,false
springSmallAnyIron,1xgt.metaitem.02@23032,gregtech:gt.metaitem.02,Small Iron Spring,false
springSmallAnyIron,1xgt.metaitem.02@23304,gregtech:gt.metaitem.02,Small Wrought Iron Spring,false
springSmallAnyIron,1xgt.metaitem.02@23307,gregtech:gt.metaitem.02,Small Pig Iron Spring,false
springSmallAnyRubber,1xgt.metaitem.02@23471,gregtech:gt.metaitem.02,Small Silicone Rubber Spring,false
springSmallAnyRubber,1xgt.metaitem.02@23635,gregtech:gt.metaitem.02,Small Styrene-Butadiene Rubber Spring,false
springSmallAnyRubber,1xgt.metaitem.02@23880,gregtech:gt.metaitem.02,Small Rubber Spring,false
springSmallAnySyntheticRubber,1xgt.metaitem.02@23471,gregtech:gt.metaitem.02,Small Silicone Rubber Spring,false
springSmallAnySyntheticRubber,1xgt.metaitem.02@23635,gregtech:gt.metaitem.02,Small Styrene-Butadiene Rubber Spring,false
springSmallArdite,1xgt.metaitem.02@23382,gregtech:gt.metaitem.02,Small Ardite Spring,false
springSmallArsenic,1xgt.metaitem.02@23039,gregtech:gt.metaitem.02,Small Arsenic Spring,false
springSmallArtherium-Sn,1xgt.bwMetaGeneratedspringSmall@10102,bartworks:gt.bwMetaGeneratedspringSmall,Small Artherium-Sn Spring,false
springSmallAstralSilver,1xgt.metaitem.02@23333,gregtech:gt.metaitem.02,Small Astral Silver Spring,false
springSmallAtomicSeparationCatalyst,1xgt.bwMetaGeneratedspringSmall@10022,bartworks:gt.bwMetaGeneratedspringSmall,Small Atomic Separation Catalyst Spring,false
springSmallBarium,1xgt.metaitem.02@23063,gregtech:gt.metaitem.02,Small Barium Spring,false
springSmallBatteryAlloy,1xgt.metaitem.02@23315,gregtech:gt.metaitem.02,Small Battery Alloy Spring,false
springSmallBedrockium,1xgt.metaitem.02@23395,gregtech:gt.metaitem.02,Small Bedrockium Spring,false
springSmallBeryllium,1xgt.metaitem.02@23008,gregtech:gt.metaitem.02,Small Beryllium Spring,false
springSmallBismuth,1xgt.metaitem.02@23090,gregtech:gt.metaitem.02,Small Bismuth Spring,false
springSmallBismuthBronze,1xgt.metaitem.02@23353,gregtech:gt.metaitem.02,Small Bismuth Bronze Spring,false
springSmallBlackBronze,1xgt.metaitem.02@23352,gregtech:gt.metaitem.02,Small Black Bronze Spring,false
springSmallBlackDwarfMatter,1xgt.metaitem.02@23586,gregtech:gt.metaitem.02,Small Black Dwarf Matter Spring,false
springSmallBlackPlutonium,1xgt.metaitem.02@23388,gregtech:gt.metaitem.02,Small Black Plutonium Spring,false
springSmallBlackSteel,1xgt.metaitem.02@23334,gregtech:gt.metaitem.02,Small Black Steel Spring,false
springSmallBlackSteel,1xitem.itemSmallSpringBlackSteel@0,miscutils:itemSmallSpringBlackSteel,Small BlackSteel Spring,false
springSmallBlackTitanium,1xitem.itemSmallSpringBlackTitanium@0,miscutils:itemSmallSpringBlackTitanium,Small Black Titanium Spring,false
springSmallBloodInfusedIron,1xgt.metaitem.02@23977,gregtech:gt.metaitem.02,Small Blood Infused Iron Spring,false
springSmallBlueAlloy,1xgt.metaitem.02@23309,gregtech:gt.metaitem.02,Small Blue Alloy Spring,false
springSmallBlueSteel,1xgt.metaitem.02@23349,gregtech:gt.metaitem.02,Small Blue Steel Spring,false
springSmallBrass,1xgt.metaitem.02@23301,gregtech:gt.metaitem.02,Small Brass Spring,false
springSmallBronze,1xgt.metaitem.02@23300,gregtech:gt.metaitem.02,Small Bronze Spring,false
springSmallCaesium,1xgt.metaitem.02@23062,gregtech:gt.metaitem.02,Small Caesium Spring,false
springSmallCallistoIce,1xgt.metaitem.02@23389,gregtech:gt.metaitem.02,Small Callisto Ice Spring,false
springSmallCarbon,1xgt.metaitem.02@23010,gregtech:gt.metaitem.02,Small Carbon Spring,false
springSmallCerium,1xgt.metaitem.02@23065,gregtech:gt.metaitem.02,Small Cerium Spring,false
springSmallCeruclase,1xgt.metaitem.02@23952,gregtech:gt.metaitem.02,Small Ceruclase Spring,false
springSmallChrome,1xgt.metaitem.02@23030,gregtech:gt.metaitem.02,Small Chrome Spring,false
springSmallChromiumDioxide,1xgt.metaitem.02@23361,gregtech:gt.metaitem.02,Small Chromium Dioxide Spring,false
springSmallChrysotile,1xgt.metaitem.02@23912,gregtech:gt.metaitem.02,Small Chrysotile Spring,false
springSmallCobalt,1xgt.metaitem.02@23033,gregtech:gt.metaitem.02,Small Cobalt Spring,false
springSmallCobaltBrass,1xgt.metaitem.02@23343,gregtech:gt.metaitem.02,Small Cobalt Brass Spring,false
springSmallConductiveIron,1xgt.metaitem.02@23369,gregtech:gt.metaitem.02,Small Conductive Iron Spring,false
springSmallCopper,1xgt.metaitem.02@23035,gregtech:gt.metaitem.02,Small Copper Spring,false
springSmallCosmicNeutronium,1xgt.metaitem.02@23982,gregtech:gt.metaitem.02,Small Cosmic Neutronium Spring,false
springSmallCrudeSteel,1xgt.metaitem.02@23402,gregtech:gt.metaitem.02,Small Clay Compound Spring,false
springSmallCrystallineAlloy,1xgt.metaitem.02@23403,gregtech:gt.metaitem.02,Small Crystalline Alloy Spring,false
springSmallCrystallinePinkSlime,1xgt.metaitem.02@23406,gregtech:gt.metaitem.02,Small Crystalline Pink Slime Spring,false
